Destination,Prefix,First Increment,Second Increment,Rate
EL SALVADOR - MOBILE - CTE PERSONAL,503700,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,50321039,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,50326137,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,50323133,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,50326131,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,50324176,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,50326080,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,503774,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,50321034,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,50326108,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,503701,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,50323056,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,50326107,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,503702,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,50324177,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,503786,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,50321032,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,5037840,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,503703,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,50323138,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,50326138,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,50321042,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,50326134,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,5037805,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,50324178,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,50326149,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,50326148,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,50326106,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,50326135,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,50326145,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,50326133,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,50326147,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,5037989,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,50326105,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,5037842,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,5032634,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,503796,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,50326132,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,503795,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,503764,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,5037808,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,50326141,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,5037987,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,50321030,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,5037985,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,50323134,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,5037809,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,5037807,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,5037988,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,5037844,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,503704,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,503785,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,5037843,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,5037841,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,5037986,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,503775,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,503705,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,50324128,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,5032411,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,50323137,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,50323135,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,50323105,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,50323015,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,50323107,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,50323065,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,50323053,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,50324136,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,50323013,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,50323018,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,50322666,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,5032416,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,50324139,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,50323199,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,50323136,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,50323064,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,50324135,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,50323019,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,50324175,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,50324129,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,50324127,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,50323197,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,50323054,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,50323051,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,5032300,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,5032104,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,50323106,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,50321040,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,50324137,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,5032323,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,50323055,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,50323139,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,50322663,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,50324126,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,50324125,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,50321037,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,5032415,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,50323132,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,50323131,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,50323109,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,50323108,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,50323016,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,50322665,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,50322664,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,50321036,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,50323017,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,50324138,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,50323198,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,5032102,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,5032101,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,503708,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,5032656,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,5032355,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,50321044,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,50321031,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,503760,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,50321033,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,503762,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,503761,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,5032455,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,5032103,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,50321043,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,50321041,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,50321035,30,6,0.2863
EL SALVADOR - MOBILE - CTE PERSONAL,5032100,30,6,0.2863
EL SALVADOR - MOBILE - DIGICEL,50373,30,6,0.2863
EL SALVADOR - MOBILE - DIGICEL,503776,30,6,0.2863
EL SALVADOR - MOBILE - DIGICEL,503797,30,6,0.2863
EL SALVADOR - MOBILE - DIGICEL,503777,30,6,0.2863
EL SALVADOR - MOBILE - OTHER CARRIERS,5037801,30,6,0.2863
EL SALVADOR - MOBILE - OTHER CARRIERS,5037980,30,6,0.2863
EL SALVADOR - MOBILE - OTHER CARRIERS,5037981,30,6,0.2863
EL SALVADOR - MOBILE - OTHER CARRIERS,5037982,30,6,0.2863
EL SALVADOR - MOBILE - OTHER CARRIERS,5037802,30,6,0.2863
EL SALVADOR - MOBILE - OTHER CARRIERS,5037983,30,6,0.2863
EL SALVADOR - MOBILE - OTHER CARRIERS,5037803,30,6,0.2863
EL SALVADOR - MOBILE - SPECIAL,50338,30,6,0.2863
EL SALVADOR - MOBILE - SPECIAL,5039,30,6,0.2863
EL SALVADOR - MOBILE - SPECIAL,5038,30,6,0.2863
EL SALVADOR - MOBILE - SPECIAL,50339,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50323172,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,503707,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50322598,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,503711,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50323360,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,5032612,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50323171,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,5032601,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,5032635,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,5032479,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50323361,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,5032489,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50370701,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,5032513,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,5032600,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,503710,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50323831,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,503714,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50322565,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,5032620,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50322566,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,5032531,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,5032514,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50325185,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50322197,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,5032631,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50323124,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,5032516,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50322376,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,503715,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50322473,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,5032678,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50323801,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,5032517,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50322592,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,5032677,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50322476,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,5032530,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,5037845,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,5037848,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,5037999,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,503783,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50323800,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,5037782,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50323443,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,5037781,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50323442,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,5037780,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50322568,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50323148,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50323750,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50322627,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,5032679,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,5032257,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,5032236,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50322378,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50323444,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,503799,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50323162,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,5037847,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50324563,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,5037792,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50322470,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,5032244,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50326402,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,5032238,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50323174,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50322377,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50323441,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50322184,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50322548,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,5032329,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50323121,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50322688,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50323362,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50322183,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,5032302,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,5037790,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50323122,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,503770,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,503712,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,503781,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,5032233,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,5037794,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50324564,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,5037784,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50326400,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50322549,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50322567,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50322547,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,5032275,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,5037996,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50322198,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,5037992,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,5032328,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,5037846,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50323740,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50322628,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50322591,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50322379,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50323149,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50322546,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50322594,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,5037849,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,5032367,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,503782,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50323160,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,5037793,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50322593,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,5037783,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50322590,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,503771,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50323900,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,5032287,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,5037791,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50322687,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50322471,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50323412,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,503713,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50324385,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50322545,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,5032434,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50322564,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50323411,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,5032533,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50323410,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50323901,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,5032414,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50322597,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50324730,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,503716,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,5032366,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50323120,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,5032427,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,503717,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,5032431,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50323161,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,5032405,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50323659,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50324710,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,5032373,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,5032430,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,5032211,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,5032202,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50322181,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50322180,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50322182,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,5032210,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,5032200,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,5037991,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,5037990,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,5037998,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,5037994,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50322569,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50324560,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50326401,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50322474,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50322475,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50323830,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50324562,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,503718,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50323170,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50323163,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50322472,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50323902,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50323751,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50323741,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50323123,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,5032536,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,5032535,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,5032532,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,5037997,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,5037995,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50323440,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50323173,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50323164,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50322599,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50322595,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,5032534,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,50324561,30,6,0.2863
EL SALVADOR - MOBILE - TELEFONICA,5037993,30,6,0.2863
EL SALVADOR - MOBILE - TELEMOVIL,50324751,30,6,0.2863
EL SALVADOR - MOBILE - TELEMOVIL,503751,30,6,0.2863
EL SALVADOR - MOBILE - TELEMOVIL,50322077,30,6,0.2863
EL SALVADOR - MOBILE - TELEMOVIL,503728,30,6,0.2863
EL SALVADOR - MOBILE - TELEMOVIL,503788,30,6,0.2863
EL SALVADOR - MOBILE - TELEMOVIL,503722,30,6,0.2863
EL SALVADOR - MOBILE - TELEMOVIL,50323165,30,6,0.2863
EL SALVADOR - MOBILE - TELEMOVIL,5032623,30,6,0.2863
EL SALVADOR - MOBILE - TELEMOVIL,50323176,30,6,0.2863
EL SALVADOR - MOBILE - TELEMOVIL,5032505,30,6,0.2863
EL SALVADOR - MOBILE - TELEMOVIL,503750,30,6,0.2863
EL SALVADOR - MOBILE - TELEMOVIL,503726,30,6,0.2863
EL SALVADOR - MOBILE - TELEMOVIL,5037799,30,6,0.2863
EL SALVADOR - MOBILE - TELEMOVIL,5032555,30,6,0.2863
EL SALVADOR - MOBILE - TELEMOVIL,5032509,30,6,0.2863
EL SALVADOR - MOBILE - TELEMOVIL,50325063,30,6,0.2863
EL SALVADOR - MOBILE - TELEMOVIL,5037788,30,6,0.2863
EL SALVADOR - MOBILE - TELEMOVIL,5032497,30,6,0.2863
EL SALVADOR - MOBILE - TELEMOVIL,503756,30,6,0.2863
EL SALVADOR - MOBILE - TELEMOVIL,5032697,30,6,0.2863
EL SALVADOR - MOBILE - TELEMOVIL,503754,30,6,0.2863
EL SALVADOR - MOBILE - TELEMOVIL,503725,30,6,0.2863
EL SALVADOR - MOBILE - TELEMOVIL,50326754,30,6,0.2863
EL SALVADOR - MOBILE - TELEMOVIL,50325060,30,6,0.2863
EL SALVADOR - MOBILE - TELEMOVIL,50322809,30,6,0.2863
EL SALVADOR - MOBILE - TELEMOVIL,503721,30,6,0.2863
EL SALVADOR - MOBILE - TELEMOVIL,50323374,30,6,0.2863
EL SALVADOR - MOBILE - TELEMOVIL,503730,30,6,0.2863
EL SALVADOR - MOBILE - TELEMOVIL,50323168,30,6,0.2863
EL SALVADOR - MOBILE - TELEMOVIL,5032603,30,6,0.2863
EL SALVADOR - MOBILE - TELEMOVIL,50375,30,6,0.2863
EL SALVADOR - MOBILE - TELEMOVIL,503723,30,6,0.2863
EL SALVADOR - MOBILE - TELEMOVIL,50323177,30,6,0.2863
EL SALVADOR - MOBILE - TELEMOVIL,5032508,30,6,0.2863
EL SALVADOR - MOBILE - TELEMOVIL,50323175,30,6,0.2863
EL SALVADOR - MOBILE - TELEMOVIL,5032507,30,6,0.2863
EL SALVADOR - MOBILE - TELEMOVIL,50322465,30,6,0.2863
EL SALVADOR - MOBILE - TELEMOVIL,50325062,30,6,0.2863
EL SALVADOR - MOBILE - TELEMOVIL,50324752,30,6,0.2863
EL SALVADOR - MOBILE - TELEMOVIL,503724,30,6,0.2863
EL SALVADOR - MOBILE - TELEMOVIL,50323178,30,6,0.2863
EL SALVADOR - MOBILE - TELEMOVIL,503727,30,6,0.2863
EL SALVADOR - MOBILE - TELEMOVIL,50323167,30,6,0.2863
EL SALVADOR - MOBILE - TELEMOVIL,5032609,30,6,0.2863
EL SALVADOR - MOBILE - TELEMOVIL,50323169,30,6,0.2863
EL SALVADOR - MOBILE - TELEMOVIL,50325064,30,6,0.2863
EL SALVADOR - MOBILE - TELEMOVIL,503759,30,6,0.2863
EL SALVADOR - MOBILE - TELEMOVIL,50325061,30,6,0.2863
EL SALVADOR - MOBILE - TELEMOVIL,50326751,30,6,0.2863
EL SALVADOR - MOBILE - TELEMOVIL,5032500,30,6,0.2863
EL SALVADOR - MOBILE - TELEMOVIL,50324753,30,6,0.2863
EL SALVADOR - MOBILE - TELEMOVIL,503720,30,6,0.2863
EL SALVADOR - MOBILE - TELEMOVIL,50323920,30,6,0.2863
EL SALVADOR - MOBILE - TELEMOVIL,5032501,30,6,0.2863
EL SALVADOR - MOBILE - TELEMOVIL,50323166,30,6,0.2863
EL SALVADOR - MOBILE - TELEMOVIL,503794,30,6,0.2863
EL SALVADOR - MOBILE - TELEMOVIL,50326753,30,6,0.2863
EL SALVADOR - MOBILE - TELEMOVIL,5037797,30,6,0.2863
EL SALVADOR - MOBILE - TELEMOVIL,5037789,30,6,0.2863
EL SALVADOR - MOBILE - TELEMOVIL,5037785,30,6,0.2863
